0	0.001815869240090251	0.003371908562257886	0.9948122501373291	0.00010767971252789721	0.0002562723821029067	0.9996360540390015
1	0.003884059377014637	0.0041078003123402596	0.9920080900192261	0.0013858407037332654	0.0014308318495750427	0.9971832633018494
2	0.0007716969703324139	0.0010165477870032191	0.9982117414474487	0.015098223462700844	0.007795192766934633	0.9771066308021545
3	0.002742558717727661	0.002615314908325672	0.9946421384811401	0.0007432661950588226	0.002492554485797882	0.9967641830444336
4	0.0009103224729187787	0.0016972689190879464	0.9973924160003662	0.0010283562587574124	0.0006453163805417717	0.9983263611793518
5	0.0030801775865256786	0.0015053311362862587	0.9954144954681396	0.0010249442420899868	0.0005505387089215219	0.9984245300292969
6	0.001471488969400525	0.0011352045694366097	0.9973932504653931	0.002307044342160225	0.0014369409764185548	0.9962559938430786
7	0.00101784139405936	0.0005623504403047264	0.9984197616577148	0.0011067716404795647	0.000444248114945367	0.9984489679336548
8	0.0003447153721936047	0.000371998903574422	0.9992832541465759	0.00011207386705791578	0.000334884796757251	0.9995530247688293
9	0.0017391163855791092	0.0017878523794934154	0.9964730143547058	0.0008385115652345121	0.000790746882557869	0.9983707070350647
10	0.0006914933328516781	0.0006727090221829712	0.9986358284950256	0.000595610763411969	0.0005051643820479512	0.9988992214202881
11	0.0029926456045359373	0.002725947415456176	0.9942814111709595	0.0005558010307140648	0.0006261829403229058	0.9988179802894592
12	0.0006819551927037537	0.0007011524867266417	0.9986169338226318	0.00018643731891643256	0.0002871576580218971	0.9995263814926147
13	0.0015495643019676208	0.0016568249557167292	0.9967935681343079	0.0016618676017969847	0.000876028323546052	0.9974620342254639
14	0.0046751005575060844	0.0022756378166377544	0.9930492639541626	0.0003068777150474489	0.000562008295673877	0.9991311430931091
15	0.0010104330722242594	0.0015889530768617988	0.9974006414413452	0.00166644889395684	0.0011224215850234032	0.9972111582756042
16	0.0036291631404310465	0.0020852647721767426	0.994285523891449	0.0003940159804187715	0.0004654605872929096	0.9991405010223389
17	0.0008132165530696511	0.0010244904551655054	0.9981623291969299	0.0011109767947345972	0.0010116914054378867	0.9978773593902588
18	0.0031962140928953886	0.002189594553783536	0.9946141839027405	0.0014425014378502965	0.001101923524402082	0.9974555373191833
19	0.009619267657399178	0.0063967593014240265	0.9839839935302734	0.008811886422336102	0.0038139792159199715	0.9873741269111633
20	0.0040971506386995316	0.0026139779947698116	0.9932889342308044	0.0018270656000822783	0.0009851265931501985	0.9971877932548523
21	0.0013542844681069255	0.0015210432466119528	0.9971246123313904	0.0017695451388135552	0.001245651626959443	0.9969847798347473
22	0.008822032250463963	0.01143863145262003	0.9797393679618835	0.010363982059061527	0.010573705658316612	0.9790623188018799
23	0.0004189872124698013	0.000690634420607239	0.9988903403282166	0.0005129121709614992	0.0006344205467030406	0.9988526105880737
24	0.003165538189932704	0.001339541980996728	0.9954949617385864	0.0004826319345738739	0.0003638989292085171	0.9991534948348999
25	0.0026062100660055876	0.001538487384095788	0.9958552718162537	0.0024432067293673754	0.0008690615650266409	0.9966877102851868
26	0.00892008375376463	0.005996515974402428	0.9850834608078003	0.0013133581960573792	0.0018276269547641277	0.9968589544296265
27	0.004397319629788399	0.0049655744805932045	0.9906371235847473	0.007777829188853502	0.006586451083421707	0.9856357574462891
28	0.0026663525495678186	0.001923504052683711	0.995410144329071	0.0006456173723563552	0.00043959898175671697	0.9989148378372192
29	0.0010015597799792886	0.001010694308206439	0.9979877471923828	0.0001645353331696242	0.0004324016044847667	0.9994031190872192
30	0.002839734312146902	0.00274806865490973	0.9944122433662415	0.002553645521402359	0.0015401385026052594	0.9959062337875366
31	0.00043576440657489	0.0005220547900535166	0.9990422129631042	0.0004897734033875167	0.0002794885076582432	0.9992307424545288
32	0.00906738918274641	0.004898788407444954	0.9860338568687439	0.0005818703793920577	0.0007725096656940877	0.9986456036567688
33	0.0006015693652443588	0.0007524847169406712	0.9986459612846375	0.00033242671634070575	0.00034333087387494743	0.9993243217468262
34	0.0003189613635186106	0.0004387754015624523	0.9992423057556152	0.0004148219886701554	0.00036256026942282915	0.9992226362228394
